image_file,total_detections,Bbox
final/full_stack/final_full_stack0865.tif,3,"[0.06252117455005646, 0.44492173194885254, 0.12504234910011292, 0.11176442354917526]"
final/full_stack/final_full_stack0865.tif,3,"[0.6967312097549438, 0.4523676037788391, 0.1367865353822708, 0.10783999413251877]"
final/full_stack/final_full_stack0865.tif,3,"[0.3673866391181946, 0.9541020393371582, 0.1308361291885376, 0.09178609400987625]"
final/full_stack/final_full_stack0866.tif,3,"[0.061942942440509796, 0.44582492113113403, 0.12388588488101959, 0.1110490933060646]"
final/full_stack/final_full_stack0866.tif,3,"[0.696648359298706, 0.45281797647476196, 0.13699059188365936, 0.10777994990348816]"
final/full_stack/final_full_stack0866.tif,3,"[0.36642616987228394, 0.9547208547592163, 0.1294996440410614, 0.09055773168802261]"
final/full_stack/final_full_stack0867.tif,3,"[0.06144123151898384, 0.4459465742111206, 0.12288246303796768, 0.11002780497074127]"
final/full_stack/final_full_stack0867.tif,3,"[0.696670413017273, 0.45317256450653076, 0.1379549354314804, 0.10922408849000931]"
final/full_stack/final_full_stack0867.tif,3,"[0.3672257661819458, 0.9546189308166504, 0.13149027526378632, 0.09069596976041794]"
final/full_stack/final_full_stack0868.tif,3,"[0.06139926239848137, 0.4459705054759979, 0.12279852479696274, 0.11134745925664902]"
final/full_stack/final_full_stack0868.tif,3,"[0.36685556173324585, 0.9545727968215942, 0.13309018313884735, 0.09083780646324158]"
final/full_stack/final_full_stack0868.tif,3,"[0.6969689130783081, 0.4531487226486206, 0.13774099946022034, 0.10922645032405853]"
final/full_stack/final_full_stack0869.tif,3,"[0.36699700355529785, 0.9549636840820312, 0.1324089616537094, 0.09005536139011383]"
final/full_stack/final_full_stack0869.tif,3,"[0.06172705441713333, 0.4458969235420227, 0.12345410883426666, 0.1116875484585762]"
final/full_stack/final_full_stack0869.tif,3,"[0.697084367275238, 0.45313897728919983, 0.13711965084075928, 0.1078784316778183]"
final/full_stack/final_full_stack0870.tif,3,"[0.06131907179951668, 0.4455380439758301, 0.12263814359903336, 0.11062503606081009]"
final/full_stack/final_full_stack0870.tif,3,"[0.36683741211891174, 0.9553146958351135, 0.1320834904909134, 0.08932378888130188]"
final/full_stack/final_full_stack0870.tif,3,"[0.6968892812728882, 0.45287612080574036, 0.13562917709350586, 0.10667692124843597]"
final/full_stack/final_full_stack0871.tif,3,"[0.06129405274987221, 0.4453822672367096, 0.12258810549974442, 0.11043417453765869]"
final/full_stack/final_full_stack0871.tif,3,"[0.36638256907463074, 0.9552105665206909, 0.1323845237493515, 0.08950921148061752]"
final/full_stack/final_full_stack0871.tif,3,"[0.6962466835975647, 0.45259803533554077, 0.1336192786693573, 0.10562708228826523]"
final/full_stack/final_full_stack0872.tif,3,"[0.36657240986824036, 0.9550650715827942, 0.13279375433921814, 0.08984100818634033]"
final/full_stack/final_full_stack0872.tif,3,"[0.06099579110741615, 0.4448212683200836, 0.1219915822148323, 0.11017178744077682]"
final/full_stack/final_full_stack0872.tif,3,"[0.6966165900230408, 0.45238685607910156, 0.1332719624042511, 0.10501526296138763]"
final/full_stack/final_full_stack0873.tif,3,"[0.06121806055307388, 0.44495823979377747, 0.12243612110614777, 0.11060844361782074]"
final/full_stack/final_full_stack0873.tif,3,"[0.36515483260154724, 0.9546853303909302, 0.13405033946037292, 0.0905999019742012]"
final/full_stack/final_full_stack0873.tif,3,"[0.6971585154533386, 0.4516328275203705, 0.1337590217590332, 0.10455199331045151]"
final/full_stack/final_full_stack0874.tif,3,"[0.061020199209451675, 0.4452647566795349, 0.12204039841890335, 0.10998029261827469]"
final/full_stack/final_full_stack0874.tif,3,"[0.6967786550521851, 0.4514561891555786, 0.1359802633523941, 0.1057901382446289]"
final/full_stack/final_full_stack0874.tif,3,"[0.3652303218841553, 0.9546558260917664, 0.13364693522453308, 0.0906883105635643]"
final/full_stack/final_full_stack0875.tif,3,"[0.06065284088253975, 0.44518715143203735, 0.1213056817650795, 0.10893610119819641]"
final/full_stack/final_full_stack0875.tif,3,"[0.6971310973167419, 0.45161229372024536, 0.13565301895141602, 0.10606279224157333]"
final/full_stack/final_full_stack0875.tif,3,"[0.3656890392303467, 0.954556941986084, 0.13272695243358612, 0.0908362939953804]"
final/full_stack/final_full_stack0876.tif,3,"[0.6969491839408875, 0.45180749893188477, 0.13571739196777344, 0.10605715960264206]"
final/full_stack/final_full_stack0876.tif,3,"[0.3656506836414337, 0.9545660018920898, 0.1330762505531311, 0.09075043350458145]"
final/full_stack/final_full_stack0876.tif,3,"[0.060604359954595566, 0.4461035430431366, 0.12120871990919113, 0.10930008441209793]"
final/full_stack/final_full_stack0877.tif,3,"[0.6971064209938049, 0.45210087299346924, 0.13466086983680725, 0.1053173691034317]"
final/full_stack/final_full_stack0877.tif,3,"[0.06073424592614174, 0.4455130994319916, 0.12146849185228348, 0.1092257872223854]"
final/full_stack/final_full_stack0877.tif,3,"[0.36773818731307983, 0.9550444483757019, 0.13067859411239624, 0.0898653045296669]"
final/full_stack/final_full_stack0878.tif,3,"[0.6973429918289185, 0.45187997817993164, 0.13393400609493256, 0.10530431568622589]"
final/full_stack/final_full_stack0878.tif,3,"[0.36791008710861206, 0.9551021456718445, 0.1319178342819214, 0.08979561924934387]"
final/full_stack/final_full_stack0878.tif,3,"[0.06049436330795288, 0.4457493722438812, 0.12098872661590576, 0.10929474234580994]"
final/full_stack/final_full_stack0879.tif,3,"[0.6975576877593994, 0.4520006477832794, 0.13371674716472626, 0.10546038299798965]"
final/full_stack/final_full_stack0879.tif,3,"[0.367306113243103, 0.9551514983177185, 0.13202260434627533, 0.0896853655576706]"
final/full_stack/final_full_stack0879.tif,3,"[0.06077202782034874, 0.4454798400402069, 0.12154405564069748, 0.10898273438215256]"
final/full_stack/final_full_stack0880.tif,3,"[0.6973020434379578, 0.45235639810562134, 0.13461458683013916, 0.10640881210565567]"
final/full_stack/final_full_stack0880.tif,3,"[0.060526855289936066, 0.4457893669605255, 0.12105371057987213, 0.10947106778621674]"
final/full_stack/final_full_stack0880.tif,3,"[0.36547741293907166, 0.954827606678009, 0.13161075115203857, 0.0902380421757698]"
final/full_stack/final_full_stack0881.tif,3,"[0.697197437286377, 0.45276758074760437, 0.13408616185188293, 0.10578527301549911]"
final/full_stack/final_full_stack0881.tif,3,"[0.06026230752468109, 0.44548651576042175, 0.12052461504936218, 0.10893699526786804]"
final/full_stack/final_full_stack0881.tif,3,"[0.3671022951602936, 0.9547759294509888, 0.13277308642864227, 0.0904480516910553]"
final/full_stack/final_full_stack0882.tif,3,"[0.3675060570240021, 0.9548321962356567, 0.13188806176185608, 0.0903148204088211]"
final/full_stack/final_full_stack0882.tif,3,"[0.6967300772666931, 0.45273277163505554, 0.13368262350559235, 0.10528252273797989]"
final/full_stack/final_full_stack0882.tif,3,"[0.060470957309007645, 0.4461860954761505, 0.12094191461801529, 0.10930304229259491]"
final/full_stack/final_full_stack0883.tif,3,"[0.6966376304626465, 0.4527725875377655, 0.1335727870464325, 0.10571558028459549]"
final/full_stack/final_full_stack0883.tif,3,"[0.367370069026947, 0.954861581325531, 0.13334988057613373, 0.0902768075466156]"
final/full_stack/final_full_stack0883.tif,3,"[0.0605902336537838, 0.4455103576183319, 0.1211804673075676, 0.10902899503707886]"
final/full_stack/final_full_stack0884.tif,3,"[0.06062183901667595, 0.4453812837600708, 0.1212436780333519, 0.10866765677928925]"
final/full_stack/final_full_stack0884.tif,3,"[0.696502685546875, 0.45243901014328003, 0.13376997411251068, 0.10595192015171051]"
final/full_stack/final_full_stack0884.tif,3,"[0.3658546805381775, 0.954660952091217, 0.13274960219860077, 0.09067176282405853]"
final/full_stack/final_full_stack0885.tif,3,"[0.06091973930597305, 0.4455045759677887, 0.1218394786119461, 0.10905152559280396]"
final/full_stack/final_full_stack0885.tif,3,"[0.6964618563652039, 0.4523579776287079, 0.13472682237625122, 0.10607299953699112]"
final/full_stack/final_full_stack0885.tif,3,"[0.36610230803489685, 0.954551637172699, 0.13344737887382507, 0.09089680761098862]"
final/full_stack/final_full_stack0886.tif,3,"[0.06101534143090248, 0.4454151690006256, 0.12203068286180496, 0.10903985053300858]"
final/full_stack/final_full_stack0886.tif,3,"[0.6967920064926147, 0.4518798589706421, 0.13411636650562286, 0.105421282351017]"
final/full_stack/final_full_stack0886.tif,3,"[0.36597979068756104, 0.9545136094093323, 0.13340254127979279, 0.09097273647785187]"
final/full_stack/final_full_stack0887.tif,3,"[0.06091206148266792, 0.4451389014720917, 0.12182412296533585, 0.10925855487585068]"
final/full_stack/final_full_stack0887.tif,3,"[0.6968583464622498, 0.45163583755493164, 0.1340724676847458, 0.10551191121339798]"
final/full_stack/final_full_stack0887.tif,3,"[0.36659348011016846, 0.9545432329177856, 0.1314574033021927, 0.09090597927570343]"
final/full_stack/final_full_stack0888.tif,3,"[0.06114911660552025, 0.4450373351573944, 0.1222982332110405, 0.10972922295331955]"
final/full_stack/final_full_stack0888.tif,3,"[0.366741806268692, 0.9543451070785522, 0.13129645586013794, 0.09126140922307968]"
final/full_stack/final_full_stack0888.tif,3,"[0.6975670456886292, 0.45212602615356445, 0.13474032282829285, 0.10639742016792297]"
final/full_stack/final_full_stack0889.tif,3,"[0.06111614778637886, 0.44520479440689087, 0.12223229557275772, 0.10994961112737656]"
final/full_stack/final_full_stack0889.tif,3,"[0.6975476741790771, 0.4518890678882599, 0.13458265364170074, 0.10622334480285645]"
final/full_stack/final_full_stack0889.tif,3,"[0.3669842481613159, 0.9545958638191223, 0.13194312155246735, 0.09080830216407776]"
final/full_stack/final_full_stack0890.tif,3,"[0.06122602894902229, 0.44518712162971497, 0.12245205789804459, 0.1092672273516655]"
final/full_stack/final_full_stack0890.tif,3,"[0.697059154510498, 0.45174703001976013, 0.13421566784381866, 0.10564428567886353]"
final/full_stack/final_full_stack0890.tif,3,"[0.3677994906902313, 0.9551132917404175, 0.13153904676437378, 0.08977340161800385]"
final/full_stack/final_full_stack0891.tif,3,"[0.6966052055358887, 0.4517219364643097, 0.13374364376068115, 0.10502802580595016]"
final/full_stack/final_full_stack0891.tif,3,"[0.06112043187022209, 0.4453301727771759, 0.12224086374044418, 0.11079183220863342]"
final/full_stack/final_full_stack0891.tif,3,"[0.3679265081882477, 0.9557133316993713, 0.13226354122161865, 0.08857321739196777]"
final/full_stack/final_full_stack0892.tif,3,"[0.3678695559501648, 0.9557222127914429, 0.13216108083724976, 0.08855544030666351]"
final/full_stack/final_full_stack0892.tif,3,"[0.6964390277862549, 0.4520874321460724, 0.13466040790081024, 0.10574754327535629]"
final/full_stack/final_full_stack0892.tif,3,"[0.061195746064186096, 0.44571179151535034, 0.12239149212837219, 0.11023320257663727]"
final/full_stack/final_full_stack0893.tif,3,"[0.6964818835258484, 0.45216038823127747, 0.13516835868358612, 0.10646970570087433]"
final/full_stack/final_full_stack0893.tif,3,"[0.36687177419662476, 0.9552766680717468, 0.13367962837219238, 0.089446522295475]"
final/full_stack/final_full_stack0893.tif,3,"[0.0609031580388546, 0.44583335518836975, 0.1218063160777092, 0.10963873565196991]"
final/full_stack/final_full_stack0894.tif,3,"[0.6964601874351501, 0.45240646600723267, 0.13465695083141327, 0.10576310008764267]"
final/full_stack/final_full_stack0894.tif,3,"[0.06090826168656349, 0.4461198151111603, 0.12181652337312698, 0.10937965661287308]"
final/full_stack/final_full_stack0894.tif,3,"[0.36698615550994873, 0.9552685618400574, 0.13387149572372437, 0.08946288377046585]"
final/full_stack/final_full_stack0895.tif,3,"[0.6965590119361877, 0.45227155089378357, 0.1340533196926117, 0.10464522242546082]"
final/full_stack/final_full_stack0895.tif,3,"[0.06112928315997124, 0.44605305790901184, 0.12225856631994247, 0.1099531501531601]"
final/full_stack/final_full_stack0895.tif,3,"[0.36742472648620605, 0.9554026126861572, 0.1310632824897766, 0.0891946330666542]"
final/full_stack/final_full_stack0896.tif,3,"[0.06088677793741226, 0.44632041454315186, 0.12177355587482452, 0.10977441817522049]"
final/full_stack/final_full_stack0896.tif,3,"[0.696658194065094, 0.45197606086730957, 0.13382746279239655, 0.10454022139310837]"
final/full_stack/final_full_stack0896.tif,3,"[0.36639147996902466, 0.9549230337142944, 0.13079507648944855, 0.09015379101037979]"
final/full_stack/final_full_stack0897.tif,3,"[0.06061633303761482, 0.4459577202796936, 0.12123266607522964, 0.10888610035181046]"
final/full_stack/final_full_stack0897.tif,3,"[0.6971180438995361, 0.4521085321903229, 0.1346832811832428, 0.10606694966554642]"
final/full_stack/final_full_stack0897.tif,3,"[0.36713871359825134, 0.954875648021698, 0.12845852971076965, 0.09016183018684387]"
final/full_stack/final_full_stack0898.tif,3,"[0.060858335345983505, 0.44560328125953674, 0.12171667069196701, 0.10915210843086243]"
final/full_stack/final_full_stack0898.tif,3,"[0.36698150634765625, 0.9546511769294739, 0.12829604744911194, 0.0905623659491539]"
final/full_stack/final_full_stack0898.tif,3,"[0.6976972818374634, 0.4526027739048004, 0.13556507229804993, 0.10722694545984268]"
final/full_stack/final_full_stack0899.tif,3,"[0.06037912517786026, 0.4452190101146698, 0.12075825035572052, 0.10810104012489319]"
final/full_stack/final_full_stack0899.tif,3,"[0.3670363426208496, 0.9551059007644653, 0.1274683177471161, 0.08967496454715729]"
final/full_stack/final_full_stack0899.tif,3,"[0.6973417401313782, 0.4528053104877472, 0.13580860197544098, 0.10737606137990952]"
final/full_stack/final_full_stack0900.tif,3,"[0.060167621821165085, 0.44533276557922363, 0.12033524364233017, 0.10890092700719833]"
final/full_stack/final_full_stack0900.tif,3,"[0.6974343061447144, 0.45258602499961853, 0.13434161245822906, 0.10586582869291306]"
final/full_stack/final_full_stack0900.tif,3,"[0.3678499162197113, 0.9550750851631165, 0.1286800354719162, 0.0898497998714447]"
final/full_stack/final_full_stack0901.tif,3,"[0.06006932258605957, 0.4455028176307678, 0.12013864517211914, 0.1082335114479065]"
final/full_stack/final_full_stack0901.tif,3,"[0.36753126978874207, 0.9550052285194397, 0.12998448312282562, 0.0899895504117012]"
final/full_stack/final_full_stack0901.tif,3,"[0.6975120306015015, 0.45239153504371643, 0.13474856317043304, 0.10601995885372162]"
final/full_stack/final_full_stack0902.tif,3,"[0.05985274538397789, 0.4455282688140869, 0.11970549076795578, 0.10718274116516113]"
final/full_stack/final_full_stack0902.tif,3,"[0.36735719442367554, 0.9549224972724915, 0.1312570869922638, 0.09015493094921112]"
final/full_stack/final_full_stack0902.tif,3,"[0.6969270706176758, 0.45221787691116333, 0.13448695838451385, 0.10590256750583649]"
final/full_stack/final_full_stack0903.tif,3,"[0.6966089010238647, 0.4524328410625458, 0.13476227223873138, 0.10501417517662048]"
final/full_stack/final_full_stack0903.tif,3,"[0.36700642108917236, 0.9554280638694763, 0.1318703442811966, 0.08914384990930557]"
final/full_stack/final_full_stack0903.tif,3,"[0.06048959121108055, 0.44557875394821167, 0.1209791824221611, 0.10783039778470993]"
final/full_stack/final_full_stack0904.tif,3,"[0.3669065833091736, 0.9561052322387695, 0.13129736483097076, 0.08778944611549377]"
final/full_stack/final_full_stack0904.tif,3,"[0.06033414602279663, 0.44597455859184265, 0.12066829204559326, 0.10713433474302292]"
final/full_stack/final_full_stack0904.tif,3,"[0.6967881917953491, 0.4526498019695282, 0.13481400907039642, 0.1050494909286499]"
final/full_stack/final_full_stack0905.tif,3,"[0.3663967549800873, 0.955733060836792, 0.13166853785514832, 0.08853378891944885]"
final/full_stack/final_full_stack0905.tif,3,"[0.6968878507614136, 0.4534083604812622, 0.13496989011764526, 0.10496950149536133]"
final/full_stack/final_full_stack0905.tif,3,"[0.06003030017018318, 0.4456497132778168, 0.12006060034036636, 0.10708703100681305]"
final/full_stack/final_full_stack0906.tif,3,"[0.36668336391448975, 0.955676257610321, 0.13121947646141052, 0.08864734321832657]"
final/full_stack/final_full_stack0906.tif,3,"[0.6973512768745422, 0.45353999733924866, 0.13455794751644135, 0.10545291006565094]"
final/full_stack/final_full_stack0906.tif,3,"[0.06006212159991264, 0.4453139007091522, 0.12012424319982529, 0.10639819502830505]"
final/full_stack/final_full_stack0907.tif,3,"[0.3666437268257141, 0.9558273553848267, 0.1328912079334259, 0.08834514766931534]"
final/full_stack/final_full_stack0907.tif,3,"[0.6973098516464233, 0.45319363474845886, 0.13333281874656677, 0.10475055873394012]"
final/full_stack/final_full_stack0907.tif,3,"[0.06020166724920273, 0.4449591338634491, 0.12040333449840546, 0.10604564845561981]"
